Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Greenland,GRL,"Population, total",SP.POP.TOTL,0.0325,0.0337,0.035,0.0364,0.0376,0.0392,0.0405,0.0419,0.0434,0.0449,0.0464,0.0472,0.0483,0.049,0.0495,0.0496,0.0497,0.0494,0.0492,0.0496,0.0502,0.051,0.0515,0.0521,0.0527,0.0532,0.0535,0.0541,0.0548,0.0553,0.0556,0.0555,0.0553,0.0552,0.0555,0.0558,0.0559,0.056,0.0561,0.0561,0.0562,0.05635,0.056609,0.056765,0.056911,0.056935,0.056774,0.056555,0.056328,0.056323,0.056905,0.05689,0.05681,0.056483,0.056295,0.056114,0.056186,0.056171
Guatemala,GTM,"Population, total",SP.POP.TOTL,4.210747,4.336143,4.464249,4.59551,4.73054,4.869716,5.013153,5.160609,5.311615,5.465512,5.621792,5.78048,5.941567,6.10453,6.268707,6.433728,6.599214,6.765516,6.933906,7.106145,7.283459,7.466488,7.654819,7.847472,8.042897,8.24006,8.438604,8.639108,8.842575,9.050465,9.263813,9.48327,9.708544,9.938692,10.172297,10.408489,10.646674,10.887634,11.133501,11.387203,11.650743,11.924946,12.208848,12.500478,12.796925,13.096028,13.397008,13.700286,14.006366,14.316208,14.630417,14.948919,15.271056,15.596214,15.923559,16.252429,16.582469,16.913503
Guam,GUM,"Population, total",SP.POP.TOTL,0.066742,0.068072,0.069604,0.071286,0.073051,0.07483,0.076607,0.078404,0.080217,0.08204,0.083877,0.085726,0.087587,0.089464,0.091377,0.093352,0.095385,0.097477,0.09963,0.101844,0.104133,0.106485,0.108906,0.111402,0.113961,0.116572,0.119232,0.121919,0.124673,0.127522,0.130482,0.133558,0.136692,0.139818,0.142802,0.145561,0.14806,0.150303,0.152277,0.153953,0.155329,0.156401,0.157175,0.157714,0.158099,0.158402,0.158648,0.158855,0.159035,0.159231,0.159444,0.159678,0.159973,0.160375,0.160967,0.161797,0.162896,0.164229
Guyana,GUY,"Population, total",SP.POP.TOTL,0.571819,0.589274,0.606285,0.622575,0.637845,0.651868,0.664521,0.675871,0.686146,0.695745,0.704934,0.713684,0.721948,0.729916,0.737847,0.745841,0.754101,0.762424,0.770125,0.776254,0.780153,0.781732,0.781246,0.778948,0.775219,0.770435,0.764459,0.757506,0.750731,0.745665,0.743309,0.744289,0.748134,0.753484,0.758342,0.761291,0.761861,0.76051,0.757952,0.755278,0.753301,0.752263,0.751884,0.751857,0.751652,0.750946,0.749601,0.747869,0.746314,0.745693,0.746556,0.7491,0.753091,0.758081,0.763393,0.768514,0.773303,0.777859
High income,HIC,"Population, total",SP.POP.TOTL,780.501923,792.246929,802.642237,812.955277,823.154587,832.959686,842.127682,850.904554,858.706694,868.224174,876.786721,886.003787,895.387452,903.912425,913.510969,922.573384,930.171314,937.990304,945.879993,954.142946,962.228266,970.338016,978.056271,985.349949,992.295742,999.27823,1006.551028,1013.806386,1021.209656,1029.042492,1037.334467,1045.799408,1052.656811,1061.24848,1069.147445,1078.558586,1086.071661,1093.603568,1100.763765,1108.002668,1115.010208,1122.635089,1130.299527,1137.953182,1145.971873,1154.156034,1162.908282,1172.156434,1181.962982,1190.790909,1198.787232,1204.631343,1212.0581,1219.556921,1227.211897,1234.714041,1242.137612,1249.066228
"Hong Kong SAR, China",HKG,"Population, total",SP.POP.TOTL,3.075605,3.1681,3.3052,3.4209,3.5046,3.5979,3.6299,3.7228,3.8027,3.8639,3.959,4.0453,4.1236,4.2416,4.3778,4.4616,4.518,4.5837,4.6675,4.9297,5.0631,5.1834,5.2645,5.3451,5.3979,5.4562,5.5246,5.5805,5.6276,5.6862,5.7045,5.752,5.8005,5.901,6.0354,6.1561,6.4355,6.4893,6.5437,6.6065,6.665,6.7143,6.7441,6.7308,6.7835,6.8132,6.8571,6.9163,6.9578,6.9728,7.0242,7.0716,7.1501,7.1789,7.2295,7.2913,7.3366,7.3917
Honduras,HND,"Population, total",SP.POP.TOTL,2.038637,2.096407,2.155652,2.216707,2.280045,2.34601,2.414807,2.486414,2.560727,2.637517,2.716659,2.798125,2.882113,2.968994,3.059254,3.153261,3.251158,3.352835,3.458104,3.566665,3.678286,3.792938,3.910657,4.031349,4.154887,4.281189,4.410158,4.541804,4.676361,4.814137,4.955328,5.099951,5.247836,5.398805,5.552625,5.709051,5.867849,6.028882,6.192026,6.357221,6.524283,6.693061,6.863157,7.033821,7.204153,7.37343,7.541406,7.707972,7.872658,8.035021,8.194778,8.3516,8.505646,8.657785,8.809216,8.960829,9.112867,9.265067
Heavily indebted poor countries (HIPC),HPC,"Population, total",SP.POP.TOTL,162.49558,166.348536,170.348129,174.502178,178.820615,183.311108,187.976481,192.817243,197.836081,203.035027,208.415064,213.978472,219.724282,225.64558,231.732881,237.979218,244.394102,250.981876,257.725573,264.602415,271.603169,278.728186,286.006012,293.49234,301.260428,309.370058,317.825339,326.63148,335.847788,345.544609,355.7622,366.551884,377.87925,389.594161,401.488248,413.41881,425.324425,437.269757,449.393754,461.899663,474.935556,488.55304,502.710676,517.352559,532.385197,547.744433,563.415107,579.434057,595.849807,612.731524,630.127436,648.053253,666.488623,685.40196,704.74542,724.482652,744.602976,765.11228
Croatia,HRV,"Population, total",SP.POP.TOTL,4.14,4.171672,4.202104,4.231408,4.25968,4.287,4.313,4.339,4.364,4.387,4.411,4.435,4.457,4.478,4.497,4.514,4.53,4.532,4.556,4.571,4.588,4.608,4.635,4.659,4.68,4.701,4.722,4.74,4.757,4.767,4.78,4.51,4.47,4.64,4.65,4.669,4.494,4.572,4.501,4.554,4.426,4.44,4.44,4.44,4.439,4.442,4.44,4.436,4.434508,4.429078,4.417781,4.280622,4.267558,4.255689,4.238389,4.203604,4.174349,4.1257
Haiti,HTI,"Population, total",SP.POP.TOTL,3.866159,3.943364,4.022593,4.10373,4.18664,4.271133,4.357484,4.44553,4.534234,4.622208,4.708642,4.793155,4.87656,4.960657,5.047944,5.140357,5.238245,5.341419,5.450549,5.566266,5.688836,5.818671,5.955267,6.096692,6.240329,6.384195,6.527543,6.670568,6.813348,6.9563,7.099732,7.243391,7.386975,7.530705,7.674911,7.819806,7.965553,8.111951,8.258483,8.404398,8.5492,8.692567,8.834733,8.976552,9.119178,9.263404,9.409457,9.556889,9.705029,9.85287,9.999617,10.145054,10.28921,10.431776,10.572466,10.711061,10.847334,10.981229
Hungary,HUN,"Population, total",SP.POP.TOTL,9.983967,10.029321,10.061734,10.087947,10.119835,10.147935,10.178653,10.216604,10.255815,10.298723,10.33791,10.367537,10.398489,10.432055,10.47872,10.540525,10.598677,10.648031,10.684822,10.704152,10.711122,10.711848,10.705535,10.689463,10.668095,10.648713,10.630564,10.612741,10.596487,10.481719,10.373988,10.3734,10.369341,10.357523,10.343355,10.328965,10.311238,10.290486,10.26657,10.23753,10.210971,10.187576,10.158608,10.129552,10.107146,10.087065,10.07137,10.05578,10.038188,10.02265,10.000023,9.971727,9.920362,9.893082,9.866468,9.843028,9.814023,9.781127
IDA blend,IDB,"Population, total",SP.POP.TOTL,123.195063,126.145959,129.235885,132.460233,135.810058,139.283107,142.884219,146.618832,150.482659,154.472531,158.588589,162.826704,167.198554,171.751733,176.545424,181.619647,186.99369,192.650981,198.566333,204.695751,211.007189,217.484839,224.129826,230.943958,237.935069,245.102022,252.445129,259.944139,267.549711,275.200141,282.899816,290.487021,298.118128,305.759721,313.402026,321.107441,328.964394,336.924643,344.939833,352.915069,361.050467,369.246309,377.544104,385.980348,394.625729,403.52693,412.70587,422.204235,432.032769,442.179341,452.947421,463.997812,474.993526,486.26186,497.751634,509.396383,521.159047,533.023458
Indonesia,IDN,"Population, total",SP.POP.TOTL,87.792515,90.138235,92.558005,95.055665,97.638029,100.308894,103.067354,105.907403,108.821564,111.800091,114.83478,117.921998,121.059513,124.242298,127.465231,130.724115,134.01069,137.322118,140.665856,144.053518,147.490365,150.97884,154.506265,158.044343,161.555583,165.012196,168.402025,171.728917,175.000916,178.233223,181.436821,184.615979,187.766086,190.879523,193.945272,196.957849,199.914831,202.826465,205.715544,208.612556,211.540429,214.506502,217.508059,220.545214,223.614649,226.71273,229.838202,232.989141,236.159276,239.340478,242.524123,245.707511,248.883232,252.032263,255.131116,258.162113,261.115456,263.991379
IDA only,IDX,"Population, total",SP.POP.TOTL,259.294677,265.653565,272.234508,279.067522,286.192605,293.627945,301.407966,309.503409,317.822154,326.233846,334.648593,343.041798,351.467211,360.007287,368.79945,377.93455,387.447787,397.324754,407.560964,418.141317,429.050968,440.30477,451.924238,463.924277,476.310106,489.090856,502.260912,515.823557,529.810281,544.284554,559.25138,574.734444,590.686298,606.964141,623.460765,640.118081,656.858258,673.694433,690.576345,707.695184,725.360055,743.52509,762.099926,781.038866,800.261013,819.696286,839.35341,859.244504,879.393106,899.840941,920.60067,941.68257,963.122738,984.966093,1007.225927,1029.951788,1053.193646,1076.917211
Isle of Man,IMN,"Population, total",SP.POP.TOTL,0.048442,0.048281,0.048418,0.0488,0.049391,0.050141,0.051049,0.052118,0.053254,0.054376,0.055425,0.056352,0.057154,0.0579,0.058655,0.059478,0.060428,0.061443,0.062406,0.063151,0.063551,0.06354,0.063191,0.06273,0.062487,0.062696,0.063441,0.06463,0.066047,0.067388,0.068429,0.069096,0.069475,0.069656,0.069818,0.07007,0.070431,0.070869,0.07139,0.071952,0.072554,0.073192,0.07387,0.074587,0.075341,0.076118,0.076914,0.077727,0.078534,0.079325,0.080072,0.080759,0.081406,0.082013,0.08259,0.083167,0.083737,0.084287
India,IND,"Population, total",SP.POP.TOTL,449.480608,458.494963,467.852537,477.52797,487.484535,497.702365,508.161935,518.889779,529.967317,541.505076,553.578513,566.224812,579.411513,593.058926,607.050255,621.30172,635.771734,650.48503,665.502284,680.915804,696.783517,713.118032,729.868013,746.949067,764.245202,781.666671,799.181436,816.792741,834.489322,852.270034,870.13348,888.054875,906.021106,924.057817,942.204249,960.482795,978.893217,997.405318,1015.974042,1034.539214,1053.050912,1071.477855,1089.807112,1108.027848,1126.135777,1144.118674,1161.977719,1179.681239,1197.146906,1214.270132,1230.980691,1247.236029,1263.065852,1278.562207,1293.859294,1309.05398,1324.171354,1339.180127
Ireland,IRL,"Population, total",SP.POP.TOTL,2.8286,2.8244,2.83605,2.85265,2.86655,2.8773,2.8888,2.90245,2.91555,2.93265,2.95725,2.99205,3.03685,3.08595,3.1375,3.18955,3.23805,3.2822,3.3291,3.37375,3.4128,3.453,3.4858,3.5106,3.532423,3.538082,3.53969,3.540057,3.524949,3.511009,3.513974,3.534235,3.55843,3.576261,3.590386,3.608841,3.63751,3.674171,3.712696,3.754786,3.805174,3.866243,3.931947,3.996521,4.070262,4.159914,4.273591,4.398942,4.489544,4.535375,4.560155,4.580084,4.599533,4.623816,4.65774,4.701957,4.755335,4.813608
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,21.906903,22.480418,23.071429,23.680432,24.308085,24.955115,25.624656,26.318119,27.032943,27.765243,28.51401,29.281268,30.074298,30.904271,31.7855,32.730554,33.737768,34.810723,35.972652,37.252659,38.66822,40.217629,41.883332,43.645092,45.474708,47.342702,49.256842,51.197482,53.075618,54.777114,56.226185,57.375584,58.260738,58.991218,59.725125,60.575644,61.583089,62.710557,63.90063,65.06266,66.131854,67.096414,67.98333,68.812713,69.6171,70.421811,71.22788,72.031103,72.845542,73.687565,74.567511,75.491582,76.453574,77.435384,78.411092,79.360487,80.277428,81.162788
Iraq,IRQ,"Population, total",SP.POP.TOTL,7.289761,7.475352,7.674223,7.888914,8.122199,8.375793,8.651164,8.947404,9.260682,9.585576,9.917983,10.255903,10.599845,10.951166,11.312305,11.684589,12.068168,12.460914,12.859094,13.257799,13.653356,14.04654,14.438309,14.825789,15.205501,15.576395,15.936375,16.290149,16.651807,17.04019,17.469005,17.942715,18.458187,19.011917,19.597239,20.208387,20.845893,21.509291,22.19025,22.878156,23.565413,24.251649,24.939299,25.627626,26.316609,27.008426,27.697912,28.390433,29.111417,29.894652,30.762701,31.727053,32.776571,33.883145,35.00608,36.115649,37.202572,38.274618
Iceland,ISL,"Population, total",SP.POP.TOTL,0.175574,0.179029,0.182378,0.185653,0.188983,0.192286,0.19557,0.198751,0.201488,0.203369,0.204438,0.206098,0.209137,0.212317,0.215209,0.217979,0.220154,0.221799,0.223537,0.225735,0.228138,0.230755,0.23386,0.236977,0.239511,0.241405,0.24318,0.245859,0.24974,0.252852,0.254826,0.257797,0.261057,0.263725,0.266021,0.267468,0.268916,0.271128,0.274047,0.277381,0.281205,0.284968,0.287523,0.289521,0.292074,0.296734,0.303782,0.311566,0.317414,0.318499,0.318041,0.319014,0.320716,0.323764,0.327386,0.330815,0.335439,0.341284
Israel,ISR,"Population, total",SP.POP.TOTL,2.11402,2.185,2.293,2.379,2.475,2.563,2.629,2.745,2.803,2.877,2.974,3.069,3.148,3.278,3.377,3.455,3.533,3.613,3.69,3.786,3.878,3.956,4.031,4.105,4.159,4.233,4.299,4.369,4.442,4.518,4.66,4.949,5.123,5.261,5.399,5.545,5.692,5.836,5.971,6.125,6.289,6.439,6.57,6.6897,6.809,6.9301,7.0537,7.1801,7.3088,7.4856,7.6236,7.7658,7.9105,8.0595,8.2157,8.3801,8.546,8.7124
Italy,ITA,"Population, total",SP.POP.TOTL,50.1997,50.53635,50.87945,51.252,51.67535,52.11235,52.519,52.9005,53.23575,53.53795,53.82185,54.07349,54.381345,54.751406,55.110868,55.441001,55.71826,55.955411,56.155143,56.317749,56.433883,56.501675,56.543548,56.564074,56.576718,56.593071,56.596155,56.601931,56.629288,56.671781,56.71924,56.758521,56.797087,56.831821,56.8434,56.844303,56.860281,56.890372,56.906744,56.916317,56.942108,56.9741,57.059007,57.313203,57.685327,57.969484,58.143979,58.43831,58.826731,59.095365,59.277417,59.379449,59.539717,60.233948,60.78914,60.730582,60.627498,60.551416
Jamaica,JAM,"Population, total",SP.POP.TOTL,1.628252,1.650806,1.67625,1.703395,1.730486,1.756266,1.780264,1.803064,1.825633,1.849414,1.875381,1.904016,1.934828,1.9667,1.998034,2.027737,2.055085,2.080538,2.105664,2.13269,2.163045,2.197583,2.235327,2.273666,2.308947,2.338638,2.36172,2.379279,2.393534,2.40772,2.424242,2.443689,2.465362,2.488782,2.513049,2.53744,2.561993,2.586827,2.611367,2.634882,2.656864,2.677011,2.695446,2.712511,2.728777,2.744673,2.760279,2.775467,2.790122,2.804082,2.81721,2.829493,2.840992,2.851807,2.862087,2.871934,2.881355,2.890299
Jordan,JOR,"Population, total",SP.POP.TOTL,0.932257,0.973083,1.009733,1.049302,1.101459,1.17255,1.265806,1.377465,1.498309,1.615277,1.718913,1.806605,1.881214,1.945626,2.004833,2.062918,2.120069,2.176135,2.234594,2.299655,2.374422,2.461193,2.559718,2.66747,2.780428,2.895985,3.0113,3.127917,3.252672,3.395023,3.560582,3.753433,3.968198,4.189431,4.395953,4.572904,4.716373,4.832267,4.927912,5.014899,5.10313,5.193482,5.287488,5.396774,5.535595,5.714111,5.934232,6.193191,6.489822,6.821116,7.18239,7.574943,7.992573,8.413464,8.809306,9.159302,9.455802,9.702353
Japan,JPN,"Population, total",SP.POP.TOTL,92.500572,94.943,95.832,96.812,97.826,98.883,99.79,100.725,101.061,103.172,104.345,105.697,107.188,108.079,110.162,111.94,112.771,113.863,114.898,115.87,116.782,117.648,118.449,119.259,120.018,120.754,121.492,122.091,122.613,123.116,123.537,123.921,124.229,124.536,124.961,125.439,125.757,126.057,126.4,126.631,126.843,127.149,127.445,127.718,127.761,127.773,127.854,128.001,128.063,128.047,128.07,127.833,127.629,127.445,127.276,127.141,126.994511,126.785797
Kazakhstan,KAZ,"Population, total",SP.POP.TOTL,9.71426,10.129861,10.532062,10.913552,11.267329,11.58887,11.872939,12.120504,12.341412,12.550121,12.757245,12.96692,13.176584,13.382211,13.577049,13.756789,13.920105,14.070681,14.215111,14.362417,14.518924,14.683789,14.853993,15.030495,15.214051,15.403006,15.600928,15.801753,15.98251,16.2495,16.348,16.4505,16.439095,16.330419,16.095199,15.815626,15.577894,15.333703,15.0713,14.928426,14.883626,14.858335,14.858948,14.909018,15.012985,15.147029,15.308084,15.484192,15.674,16.092822,16.321872,16.557201,16.792089,17.03555,17.288285,17.542806,17.794055,18.037646
Kenya,KEN,"Population, total",SP.POP.TOTL,8.10544,8.361441,8.628972,8.908422,9.200157,9.504703,9.822499,10.154484,10.502245,10.867716,11.252492,11.657514,12.083188,12.529852,12.997595,13.486629,13.996704,14.528293,15.082994,15.662852,16.26899,16.901677,17.55943,18.239404,18.937738,19.651225,20.378626,21.119318,21.871442,22.633022,23.402507,24.179598,24.963953,25.754114,26.548486,27.346456,28.147734,28.954114,29.769803,30.600397,31.450483,32.321482,33.214009,34.130852,35.074931,36.048288,37.05205,38.085909,39.148416,40.237204,41.350152,42.486839,43.646629,44.826849,46.02425,47.236259,48.461567,49.699862
Kyrgyz Republic,KGZ,"Population, total",SP.POP.TOTL,2.1723,2.2559,2.3334,2.4137,2.4953,2.5733,2.6553,2.7365,2.8183,2.8948,2.9599,3.0223,3.0882,3.1538,3.2239,3.2924,3.3587,3.4239,3.4871,3.552,3.6174,3.6858,3.7593,3.8383,3.9164,3.9903,4.0665,4.1446,4.2184,4.3075,4.3912,4.4636,4.5154,4.5167,4.5151,4.5604,4.6284,4.6964,4.769,4.8404,4.8984,4.9451,4.9907,5.0433,5.1047,5.1626,5.2184,5.2684,5.3187,5.3833,5.4479,5.5146,5.6072,5.7196,5.8355,5.9569,6.0795,6.2015
Cambodia,KHM,"Population, total",SP.POP.TOTL,5.72237,5.873015,6.028551,6.183747,6.331583,6.467197,6.584766,6.685321,6.778723,6.879184,6.994848,7.137749,7.300152,7.447285,7.531424,7.522593,7.402873,7.194279,6.955566,6.768724,6.692107,6.748193,6.918101,7.168236,7.446019,7.712978,7.958976,8.196037,8.433798,8.689152,8.973342,9.286976,9.621504,9.968275,10.315376,10.653558,10.980273,11.29588,11.597739,11.883636,12.152354,12.402473,12.634729,12.853124,13.063377,13.270201,13.474489,13.676693,13.880509,14.090208,14.30874,14.537886,14.776866,15.022692,15.27079,15.517635,15.76237,16.005373
Kiribati,KIR,"Population, total",SP.POP.TOTL,0.041233,0.042257,0.043302,0.044363,0.045425,0.046453,0.047459,0.048437,0.049388,0.050294,0.051178,0.052025,0.052824,0.053604,0.05438,0.055169,0.055977,0.05681,0.057662,0.058506,0.059339,0.060133,0.06092,0.061768,0.062765,0.064003,0.065518,0.067261,0.069098,0.07086,0.072412,0.0737,0.074769,0.075719,0.076671,0.07773,0.078907,0.080184,0.08155,0.082966,0.084406,0.085858,0.087343,0.088895,0.090542,0.092325,0.09426,0.096311,0.09844,0.100568,0.102652,0.104656,0.106613,0.108535,0.110458,0.112407,0.114395,0.116398
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,0.051195,0.051193,0.050966,0.050525,0.04993,0.049214,0.048358,0.04738,0.046402,0.045534,0.044885,0.044495,0.044326,0.044316,0.044331,0.044276,0.044148,0.043942,0.043703,0.043457,0.04321,0.042976,0.042762,0.042542,0.042294,0.042013,0.041697,0.041351,0.041047,0.040852,0.040834,0.041013,0.041361,0.041846,0.042373,0.042891,0.043373,0.043846,0.044317,0.044824,0.045374,0.04599,0.046641,0.047306,0.047971,0.048611,0.04921,0.049783,0.050332,0.050886,0.051445,0.052006,0.052591,0.053169,0.053739,0.054288,0.054821,0.055345
"Korea, Rep.",KOR,"Population, total",SP.POP.TOTL,25.012374,25.765673,26.51303,27.261747,27.984155,28.704674,29.435571,30.130983,30.838302,31.544266,32.240827,32.882704,33.505406,34.103149,34.692266,35.280725,35.848523,36.411795,36.969185,37.534236,38.123775,38.723248,39.326352,39.910403,40.405956,40.805744,41.213674,41.62169,42.031247,42.449038,42.869283,43.295704,43.747962,44.194628,44.64154,45.092991,45.524681,45.95358,46.286503,46.616677,47.008111,47.370164,47.644736,47.89233,48.082519,48.184561,48.438292,48.683638,49.054708,49.307835,49.554112,49.936638,50.199853,50.428893,50.746659,51.014947,51.245707,51.466201
Latin America & Caribbean (excluding high income),LAC,"Population, total",SP.POP.TOTL,184.53647,190.021046,195.697709,201.536793,207.496532,213.545018,219.670768,225.87725,232.165931,238.543508,245.013878,251.573313,258.215063,264.93735,271.738582,278.616831,285.56667,292.584153,299.670407,306.827996,314.05611,321.35488,328.714848,336.113781,343.523088,350.921427,358.294111,365.642644,372.981462,380.333859,387.713894,395.121495,402.540526,409.949382,417.319166,424.62603,431.868811,439.044994,446.128863,453.089523,459.908706,466.569961,473.087978,479.514487,485.921455,492.360617,498.847473,505.365856,511.896377,518.406797,524.870761,531.283625,537.645733,543.940758,550.149862,556.257851,562.254848,568.136842
Lao PDR,LAO,"Population, total",SP.POP.TOTL,2.120896,2.170343,2.221122,2.273349,2.327137,2.382594,2.439196,2.49692,2.556852,2.620434,2.688428,2.762265,2.840841,2.919287,2.990965,3.051577,3.098973,3.135842,3.168843,3.207328,3.258144,3.323377,3.401242,3.489977,3.586381,3.687898,3.794043,3.905163,4.020295,4.138408,4.258472,4.380073,4.502363,4.62328,4.74038,4.851923,4.95718,5.056519,5.150763,5.241284,5.329304,5.414568,5.497273,5.579656,5.664605,5.754026,5.849356,5.949787,6.05219,6.152036,6.246274,6.333487,6.415169,6.494557,6.576397,6.663967,6.758353,6.85816
Lebanon,LBN,"Population, total",SP.POP.TOTL,1.804926,1.864605,1.925276,1.98498,2.041207,2.092348,2.136636,2.174845,2.210959,2.250602,2.297389,2.353555,2.416735,2.480419,2.535497,2.57569,2.598354,2.606221,2.604865,2.602566,2.605293,2.615747,2.632276,2.651292,2.66722,2.676583,2.67728,2.672173,2.668585,2.676605,2.703016,2.752462,2.821862,2.900854,2.97464,3.033394,3.07096,3.09267,3.113951,3.156646,3.235366,3.359859,3.522837,3.701464,3.863267,3.986852,4.05735,4.086466,4.111047,4.183156,4.337141,4.588368,4.916404,5.276102,5.603279,5.851479,6.006668,6.082357
Liberia,LBR,"Population, total",SP.POP.TOTL,1.120313,1.144986,1.17048,1.19689,1.224344,1.252972,1.282814,1.313941,1.346491,1.380637,1.416529,1.454198,1.493711,1.535229,1.578952,1.625013,1.6723,1.720489,1.771256,1.826881,1.888314,1.957456,2.03185,2.102911,2.159089,2.192555,2.201833,2.191023,2.16509,2.131525,2.097232,2.060267,2.022729,2.000248,2.012885,2.073482,2.191179,2.358469,2.551062,2.734518,2.884522,2.991132,3.062863,3.116233,3.176414,3.26123,3.375838,3.512932,3.662993,3.811528,3.948125,4.070167,4.181563,4.286291,4.390737,4.499621,4.613823,4.731906
Libya,LBY,"Population, total",SP.POP.TOTL,1.448417,1.498071,1.550813,1.607171,1.667825,1.733306,1.803683,1.878877,1.958914,2.043818,2.133526,2.228146,2.32749,2.430755,2.536888,2.645139,2.754696,2.865637,2.979093,3.096729,3.219466,3.347781,3.480454,3.614689,3.746715,3.873781,3.994591,4.109703,4.220418,4.328914,4.436661,4.544293,4.651004,4.755289,4.855003,4.948798,5.035884,5.117269,5.195502,5.274163,5.355751,5.440566,5.527515,5.615952,5.704759,5.792688,5.881435,5.970362,6.053078,6.121053,6.16914,6.193501,6.198258,6.19597,6.204108,6.234955,6.293253,6.374616
St. Lucia,LCA,"Population, total",SP.POP.TOTL,0.089897,0.090914,0.092084,0.093399,0.094814,0.096302,0.097881,0.099527,0.101179,0.102749,0.10416,0.10539,0.106455,0.107466,0.108532,0.109769,0.111208,0.112831,0.114546,0.11629,0.117987,0.119594,0.121154,0.12274,0.124468,0.126418,0.128619,0.131034,0.133533,0.135956,0.138185,0.140156,0.141925,0.143565,0.145247,0.147044,0.149004,0.151086,0.153183,0.155172,0.156949,0.158464,0.159763,0.160973,0.162251,0.163714,0.165407,0.167288,0.16922,0.171022,0.17258,0.173832,0.174835,0.17566,0.176421,0.177206,0.178015,0.178844
Latin America & Caribbean,LCN,"Population, total",SP.POP.TOTL,220.434662,226.564469,232.897323,239.401268,246.016368,252.71031,259.468669,266.29588,273.209036,280.225795,287.361389,294.620137,301.98443,309.446959,316.987646,324.590837,332.2478,339.956419,347.735305,355.593111,363.543431,371.580994,379.697683,387.868173,396.059351,404.246768,412.413602,420.560827,428.701267,436.857131,445.044474,453.251622,461.466819,469.673465,477.832467,485.913138,493.920488,501.83782,509.664957,517.324344,524.829251,532.172709,539.372044,546.478662,553.56309,560.673962,567.821716,574.994397,582.179826,589.349327,596.478519,603.537118,610.547919,617.495658,624.335544,631.062657,637.66389,644.137666
Least developed countries: UN classification,LDC,"Population, total",SP.POP.TOTL,240.742196,246.40647,252.264341,258.352723,264.721836,271.400502,278.419926,285.751541,293.292818,300.902584,308.486373,316.004632,323.506502,331.095229,338.920295,347.093126,355.65361,364.581154,373.854416,383.429856,393.279303,403.408681,413.846599,424.613917,435.73769,447.240981,459.115735,471.364938,484.033065,497.176877,510.827576,525.020368,539.72045,554.804181,570.101958,585.496175,600.926162,616.437048,632.146821,648.229112,664.804763,681.932226,699.560739,717.572892,735.796583,754.118072,772.488966,790.978141,809.730997,828.95332,848.791962,869.298106,890.423474,912.093996,934.192321,956.631108,979.387925,1002.485957
Low income,LIC,"Population, total",SP.POP.TOTL,166.502848,170.210778,174.013498,177.950312,182.077594,186.434685,191.035377,195.863148,200.890086,206.074326,211.385069,216.814959,222.372305,228.060405,233.887209,239.85914,245.986989,252.271835,258.700456,265.253926,271.925904,278.716283,285.653497,292.795982,300.220347,307.987034,316.105719,324.577008,333.438165,342.729958,352.473181,362.705618,373.402947,384.447813,395.678396,406.983803,418.31796,429.730581,441.325367,453.254723,465.63133,478.477973,491.764952,505.488618,519.630935,534.172627,549.135479,564.514253,580.22911,596.172925,612.274687,628.504663,644.901894,661.550623,678.572076,696.058453,714.022293,732.448558
Liechtenstein,LIE,"Population, total",SP.POP.TOTL,0.016495,0.016894,0.01729,0.017718,0.01817,0.018649,0.019153,0.019691,0.020236,0.020765,0.021265,0.021726,0.022151,0.022563,0.022981,0.023432,0.023926,0.02444,0.024962,0.025447,0.025866,0.026224,0.026515,0.026765,0.027011,0.027257,0.027524,0.027802,0.028095,0.028407,0.028747,0.029108,0.029497,0.029919,0.030365,0.030833,0.031325,0.031838,0.032355,0.032842,0.033286,0.033671,0.034018,0.034321,0.034596,0.034852,0.035095,0.035322,0.035541,0.035766,0.036003,0.036264,0.036545,0.036834,0.037127,0.037403,0.037666,0.037922
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,9.874481,10.111646,10.352188,10.59752,10.849979,11.110828,11.380683,11.65766,11.937611,12.214968,12.485756,12.747842,13.002275,13.252087,13.501986,13.755161,14.012817,14.273272,14.533376,14.788607,15.035856,15.273391,15.502515,15.726802,15.951422,16.179796,16.412711,16.647945,16.882189,17.110713,17.329713,17.539633,17.740637,17.928576,18.098348,18.247121,18.37212,18.476505,18.570701,18.669103,18.781938,18.913054,19.0593,19.215307,19.372538,19.524558,19.670151,19.810789,19.945832,20.075086,20.198353,20.315017,20.425,20.585,20.771,20.966,21.203,21.444
